"Step","decent-cherry-435 - par_0","decent-cherry-435 - par_0__MIN","decent-cherry-435 - par_0__MAX","decent-cherry-435 - par_1","decent-cherry-435 - par_1__MIN","decent-cherry-435 - par_1__MAX","decent-cherry-435 - par_2","decent-cherry-435 - par_2__MIN","decent-cherry-435 - par_2__MAX","decent-cherry-435 - par_3","decent-cherry-435 - par_3__MIN","decent-cherry-435 - par_3__MAX","decent-cherry-435 - par_4","decent-cherry-435 - par_4__MIN","decent-cherry-435 - par_4__MAX","decent-cherry-435 - par_5","decent-cherry-435 - par_5__MIN","decent-cherry-435 - par_5__MAX"
"81","2.1837069988250732","2.1837069988250732","2.1837069988250732","3.005208730697632","3.005208730697632","3.005208730697632","3.8995869159698486","3.8995869159698486","3.8995869159698486","-0.02531435526907444","-0.02531435526907444","-0.02531435526907444","0.08106337487697601","0.08106337487697601","0.08106337487697601","0.0178127009421587","0.0178127009421587","0.0178127009421587"
"82","2.17586898803711","2.17586898803711","2.17586898803711","2.9809534549713135","2.9809534549713135","2.9809534549713135","3.8977725505828857","3.8977725505828857","3.8977725505828857","-0.023521358147263527","-0.023521358147263527","-0.023521358147263527","0.088718943297863","0.088718943297863","0.088718943297863","0.019096141681075096","0.019096141681075096","0.019096141681075096"
"83","2.167311906814575","2.167311906814575","2.167311906814575","2.957634925842285","2.957634925842285","2.957634925842285","3.895655393600464","3.895655393600464","3.895655393600464","-0.021856676787137985","-0.021856676787137985","-0.021856676787137985","0.09631404280662537","0.09631404280662537","0.09631404280662537","0.01993259973824024","0.01993259973824024","0.01993259973824024"
"84","2.157407760620117","2.157407760620117","2.157407760620117","2.9351024627685547","2.9351024627685547","2.9351024627685547","3.893310546875","3.893310546875","3.893310546875","-0.020376531407237053","-0.020376531407237053","-0.020376531407237053","0.10337184369564056","0.10337184369564056","0.10337184369564056","0.020368903875350952","0.020368903875350952","0.020368903875350952"
"85","2.146407127380371","2.146407127380371","2.146407127380371","2.912533760070801","2.912533760070801","2.912533760070801","3.89082932472229","3.89082932472229","3.89082932472229","-0.01926625892519951","-0.01926625892519951","-0.01926625892519951","0.10978350043296814","0.10978350043296814","0.10978350043296814","0.02009634859859943","0.02009634859859943","0.02009634859859943"
"86","2.1352508068084717","2.1352508068084717","2.1352508068084717","2.8904318809509277","2.8904318809509277","2.8904318809509277","3.888145685195923","3.888145685195923","3.888145685195923","-0.01828804798424244","-0.01828804798424244","-0.01828804798424244","0.11222606152296066","0.11222606152296066","0.11222606152296066","0.01903381384909153","0.01903381384909153","0.01903381384909153"
"87","2.1239593029022217","2.1239593029022217","2.1239593029022217","2.868948459625244","2.868948459625244","2.868948459625244","3.885313272476196","3.885313272476196","3.885313272476196","-0.017815835773944855","-0.017815835773944855","-0.017815835773944855","0.11111874133348464","0.11111874133348464","0.11111874133348464","0.016827810555696487","0.016827810555696487","0.016827810555696487"
"88","2.113039255142212","2.113039255142212","2.113039255142212","2.8481454849243164","2.8481454849243164","2.8481454849243164","3.882388114929199","3.882388114929199","3.882388114929199","-0.01794310472905636","-0.01794310472905636","-0.01794310472905636","0.10930228233337402","0.10930228233337402","0.10930228233337402","0.013666331768035889","0.013666331768035889","0.013666331768035889"
"89","2.1017754077911377","2.1017754077911377","2.1017754077911377","2.828354597091675","2.828354597091675","2.828354597091675","3.879358530044556","3.879358530044556","3.879358530044556","-0.018359284847974777","-0.018359284847974777","-0.018359284847974777","0.10477600246667862","0.10477600246667862","0.10477600246667862","0.010103009641170502","0.010103009641170502","0.010103009641170502"
"90","2.090263605117798","2.090263605117798","2.090263605117798","2.808915138244629","2.808915138244629","2.808915138244629","3.876210212707519","3.876210212707519","3.876210212707519","-0.018938058987259865","-0.018938058987259865","-0.018938058987259865","0.09791750460863112","0.09791750460863112","0.09791750460863112","0.006421922706067562","0.006421922706067562","0.006421922706067562"
"91","2.0785558223724365","2.0785558223724365","2.0785558223724365","2.789501667022705","2.789501667022705","2.789501667022705","3.872911214828491","3.872911214828491","3.872911214828491","-0.020430516451597217","-0.020430516451597217","-0.020430516451597217","0.08811340481042862","0.08811340481042862","0.08811340481042862","0.0025881987530738115","0.0025881987530738115","0.0025881987530738115"
"92","2.0663552284240723","2.0663552284240723","2.0663552284240723","2.769775629043579","2.769775629043579","2.769775629043579","3.869528293609619","3.869528293609619","3.869528293609619","-0.022863544523715973","-0.022863544523715973","-0.022863544523715973","0.07892850786447525","0.07892850786447525","0.07892850786447525","-0.0009304250124841928","-0.0009304250124841928","-0.0009304250124841928"
"93","2.053443670272827","2.053443670272827","2.053443670272827","2.7493104934692383","2.7493104934692383","2.7493104934692383","3.86616587638855","3.86616587638855","3.86616587638855","-0.02555765025317669","-0.02555765025317669","-0.02555765025317669","0.06898785382509232","0.06898785382509232","0.06898785382509232","-0.00410612765699625","-0.00410612765699625","-0.00410612765699625"
"94","2.0404183864593506","2.0404183864593506","2.0404183864593506","2.7279975414276123","2.7279975414276123","2.7279975414276123","3.86283278465271","3.86283278465271","3.86283278465271","-0.02870780974626541","-0.02870780974626541","-0.02870780974626541","0.06194980815052986","0.06194980815052986","0.06194980815052986","-0.006912640295922756","-0.006912640295922756","-0.006912640295922756"
"95","2.0271666049957275","2.0271666049957275","2.0271666049957275","2.7060983180999756","2.7060983180999756","2.7060983180999756","3.859477043151855","3.859477043151855","3.859477043151855","-0.032394375652074814","-0.032394375652074814","-0.032394375652074814","0.05767958238720894","0.05767958238720894","0.05767958238720894","-0.00948310922831297","-0.00948310922831297","-0.00948310922831297"
"96","2.0145955085754395","2.0145955085754395","2.0145955085754395","2.684079647064209","2.684079647064209","2.684079647064209","3.856003761291504","3.856003761291504","3.856003761291504","-0.0359288826584816","-0.0359288826584816","-0.0359288826584816","0.0559125691652298","0.0559125691652298","0.0559125691652298","-0.011646288447082044","-0.011646288447082044","-0.011646288447082044"
"97","2.002232789993286","2.002232789993286","2.002232789993286","2.6615078449249268","2.6615078449249268","2.6615078449249268","3.852447271347046","3.852447271347046","3.852447271347046","-0.038444146513938904","-0.038444146513938904","-0.038444146513938904","0.05692015960812569","0.05692015960812569","0.05692015960812569","-0.013309447094798088","-0.013309447094798088","-0.013309447094798088"
"98","1.9901217222213743","1.9901217222213743","1.9901217222213743","2.6394898891448975","2.6394898891448975","2.6394898891448975","3.848851442337036","3.848851442337036","3.848851442337036","-0.041356462985277176","-0.041356462985277176","-0.041356462985277176","0.05749506875872612","0.05749506875872612","0.05749506875872612","-0.014188741333782671","-0.014188741333782671","-0.014188741333782671"
"99","1.9782451391220093","1.9782451391220093","1.9782451391220093","2.618123769760132","2.618123769760132","2.618123769760132","3.8451411724090576","3.8451411724090576","3.8451411724090576","-0.044362425804138184","-0.044362425804138184","-0.044362425804138184","0.05733585357666016","0.05733585357666016","0.05733585357666016","-0.01375696249306202","-0.01375696249306202","-0.01375696249306202"
"100","1.9657304286956787","1.9657304286956787","1.9657304286956787","2.5973823070526123","2.5973823070526123","2.5973823070526123","3.841449737548828","3.841449737548828","3.841449737548828","-0.04982556030154228","-0.04982556030154228","-0.04982556030154228","0.05870375037193298","0.05870375037193298","0.05870375037193298","-0.01249479316174984","-0.01249479316174984","-0.01249479316174984"
"101","1.9513181447982788","1.9513181447982788","1.9513181447982788","2.57659649848938","2.57659649848938","2.57659649848938","3.837834358215332","3.837834358215332","3.837834358215332","-0.056687869131565094","-0.056687869131565094","-0.056687869131565094","0.061687007546424866","0.061687007546424866","0.061687007546424866","-0.010794748552143574","-0.010794748552143574","-0.010794748552143574"
"102","1.9360630512237549","1.9360630512237549","1.9360630512237549","2.55590558052063","2.55590558052063","2.55590558052063","3.834238767623902","3.834238767623902","3.834238767623902","-0.06311749666929245","-0.06311749666929245","-0.06311749666929245","0.06262482702732086","0.06262482702732086","0.06262482702732086","-0.008979764766991138","-0.008979764766991138","-0.008979764766991138"
"103","1.920338749885559","1.920338749885559","1.920338749885559","2.5344035625457764","2.5344035625457764","2.5344035625457764","3.830705404281616","3.830705404281616","3.830705404281616","-0.06639470905065536","-0.06639470905065536","-0.06639470905065536","0.06220921501517296","0.06220921501517296","0.06220921501517296","-0.007277249824255705","-0.007277249824255705","-0.007277249824255705"
"104","1.9068151712417605","1.9068151712417605","1.9068151712417605","2.5124216079711914","2.5124216079711914","2.5124216079711914","3.827203273773194","3.827203273773194","3.827203273773194","-0.06872362643480301","-0.06872362643480301","-0.06872362643480301","0.06194250658154488","0.06194250658154488","0.06194250658154488","-0.005492907948791981","-0.005492907948791981","-0.005492907948791981"
"105","1.893227219581604","1.893227219581604","1.893227219581604","2.490856170654297","2.490856170654297","2.490856170654297","3.823817491531372","3.823817491531372","3.823817491531372","-0.0702768862247467","-0.0702768862247467","-0.0702768862247467","0.06076366454362869","0.06076366454362869","0.06076366454362869","-0.003459296654909849","-0.003459296654909849","-0.003459296654909849"
"106","1.8791749477386477","1.8791749477386477","1.8791749477386477","2.4691522121429443","2.4691522121429443","2.4691522121429443","3.820544004440307","3.820544004440307","3.820544004440307","-0.06823805719614029","-0.06823805719614029","-0.06823805719614029","0.06125657632946968","0.06125657632946968","0.06125657632946968","-0.0013758367858827114","-0.0013758367858827114","-0.0013758367858827114"
"107","1.8643393516540527","1.8643393516540527","1.8643393516540527","2.447365045547486","2.447365045547486","2.447365045547486","3.8173611164093018","3.8173611164093018","3.8173611164093018","-0.06295783817768097","-0.06295783817768097","-0.06295783817768097","0.06165624037384987","0.06165624037384987","0.06165624037384987","0.000578462379053235","0.000578462379053235","0.000578462379053235"
"108","1.8496792316436768","1.8496792316436768","1.8496792316436768","2.425550937652588","2.425550937652588","2.425550937652588","3.814165592193603","3.814165592193603","3.814165592193603","-0.057905327528715134","-0.057905327528715134","-0.057905327528715134","0.05849287286400795","0.05849287286400795","0.05849287286400795","0.0022868358064442873","0.0022868358064442873","0.0022868358064442873"
"109","1.8370088338851929","1.8370088338851929","1.8370088338851929","2.4031927585601807","2.4031927585601807","2.4031927585601807","3.8109207153320312","3.8109207153320312","3.8109207153320312","-0.056802671402692795","-0.056802671402692795","-0.056802671402692795","0.05514572933316231","0.05514572933316231","0.05514572933316231","0.0035497306380420923","0.0035497306380420923","0.0035497306380420923"
"110","1.8246526718139648","1.8246526718139648","1.8246526718139648","2.380690574645996","2.380690574645996","2.380690574645996","3.807698965072632","3.807698965072632","3.807698965072632","-0.06027403101325035","-0.06027403101325035","-0.06027403101325035","0.05427095666527748","0.05427095666527748","0.05427095666527748","0.004414706956595182","0.004414706956595182","0.004414706956595182"
"111","1.8130532503128052","1.8130532503128052","1.8130532503128052","2.358348846435547","2.358348846435547","2.358348846435547","3.804520606994629","3.804520606994629","3.804520606994629","-0.06271136552095413","-0.06271136552095413","-0.06271136552095413","0.05355456843972206","0.05355456843972206","0.05355456843972206","0.004973864648491144","0.004973864648491144","0.004973864648491144"
"112","1.802249312400818","1.802249312400818","1.802249312400818","2.3361284732818604","2.3361284732818604","2.3361284732818604","3.801342248916626","3.801342248916626","3.801342248916626","-0.06522762775421143","-0.06522762775421143","-0.06522762775421143","0.05105075612664223","0.05105075612664223","0.05105075612664223","0.004866067785769701","0.004866067785769701","0.004866067785769701"
"113","1.7931174039840698","1.7931174039840698","1.7931174039840698","2.313819169998169","2.313819169998169","2.313819169998169","3.798077583312988","3.798077583312988","3.798077583312988","-0.06847034394741058","-0.06847034394741058","-0.06847034394741058","0.04660356044769287","0.04660356044769287","0.04660356044769287","0.00427648751065135","0.00427648751065135","0.00427648751065135"
"114","1.7852723598480225","1.7852723598480225","1.7852723598480225","2.291160345077514","2.291160345077514","2.291160345077514","3.794765710830689","3.794765710830689","3.794765710830689","-0.0689188688993454","-0.0689188688993454","-0.0689188688993454","0.043528683483600616","0.043528683483600616","0.043528683483600616","0.003547459375113249","0.003547459375113249","0.003547459375113249"
